url,last_crawled_gsc,current_status_code,current_indexability,current_indexability_status,inlinks_old_triage,word_count_old_triage,duplicate_title_count_old_triage,flags_old_triage,title_old_triage,action_bucket,priority,reason
https://defiliban.io/blockdag-s-430m-presale-0-0015-tge-code-outshine-best-token/,1970-01-01,200,Indexable,,52,1188,1,single_slug;blockdag_cluster,BlockDAG’s $430M Presale & $0.0015 TGE Code Outshine BEST Token,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/blockdag-vs-ada-ondo-most-popular-cryptocurrency-of-2025/,1970-01-01,200,Indexable,,52,960,1,single_slug;blockdag_cluster,BlockDAG vs ADA & ONDO: Most Popular Cryptocurrency of 2025?,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/blockdag-vs-cardano-vs-ethereum-testnet-and-real-features/,1970-01-01,200,Indexable,,52,976,1,single_slug;blockdag_cluster,BlockDAG vs Cardano vs Ethereum: Testnet and Real Features,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/blockdags-410m-raise-miner-reviews-prove-its-the-best-crypto-to-buy/,1970-01-01,200,Indexable,,52,1276,1,single_slug;blockdag_cluster;wordcount_1200_plus,BlockDAG’s $410M Raise & Miner Reviews Prove It’s the Best Crypto to Buy,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/cold-wallet-hits-64m-presale-as-north-star-rank-surges/,1970-01-01,200,Indexable,,52,1037,1,single_slug,Cold Wallet Hits $6.4M Presale as North Star Rank Surges,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/how-blockdags-x-series-miners-are-reshaping-crypto-mining-in-2025/,1970-01-01,200,Indexable,,52,1039,1,single_slug;blockdag_cluster,How BlockDAG’s X-Series Miners Are Reshaping Crypto Mining in 2025!,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/is-blockdag-legit-430m-raised-27b-coins-sold-historic-formula-1-partnership-say-absolutely-yes/,1970-01-01,200,Indexable,,52,1219,1,single_slug;blockdag_cluster;wordcount_1200_plus,"Is BlockDAG Legit? $430M Raised, 27B+ Coins Sold, & Historic Formula 1® Partnership Say Absolutely Yes",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/polygon-market-outlook-climbs-shiba-inu-struggles-blockdag-dashboard-v4-leads/,1970-01-01,200,Indexable,,52,1053,1,single_slug;blockdag_cluster,"Polygon Market Outlook Climbs, Shiba Inu Struggles, BlockDAG Dashboard V4 Leads",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/stellar-slides-ondo-builds-blockdags-buyer-battles-drive-presale-to-388m/,1970-01-01,200,Indexable,,52,1149,1,single_slug;blockdag_cluster,"Stellar Slides, ONDO Builds, BlockDAG’s Buyer Battles Drive Presale to $388M!",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/the-4-best-crypto-to-invest-in-now-blockdag-binance-coin-dogecoin-and-polkadot/,1970-01-01,200,Indexable,,52,1209,1,single_slug;blockdag_cluster;wordcount_1200_plus,"The 4 Best Crypto to Invest in Now: BlockDAG, Binance Coin, Dogecoin, and Polkadot!",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/xrp-stalls-doge-eyes-025-as-blockdags-over-405m-presale-leads/,1970-01-01,200,Indexable,,52,994,1,single_slug;blockdag_cluster,"XRP Stalls, DOGE Eyes $0.25 as BlockDAG’s Over $405M Presale Leads",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/xrp-targets-5-dot-faces-3-90-barrier-blockdag-moves-toward-410m/,1970-01-01,200,Indexable,,52,1091,1,single_slug;blockdag_cluster,"XRP Targets $5, DOT Faces $3.90 Barrier, BlockDAG Moves Toward $410M",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/ada-ripple-face-off-as-bdag-396m-presale-signals-momentum/,1970-01-01,200,Indexable,,51,1053,1,single_slug,ADA & Ripple Face Off as BDAG $396M Presale Signals Momentum,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/altcoins-that-will-explode-in-2025-eth-xrp-blockdag-hype/,1970-01-01,200,Indexable,,51,1066,1,single_slug;blockdag_cluster,"Altcoins That Will Explode in 2025: ETH, XRP, BlockDAG & HYPE",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/best-altcoin-to-buy-2025-blockdag-beats-sol-eth-and-bnb-with-massive-growth/,1970-01-01,200,Indexable,,51,1563,1,single_slug;blockdag_cluster;wordcount_1200_plus,"Best Altcoin to Buy 2025: BlockDAG Beats SOL, ETH and BNB with Massive Growth",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/beyond-specialization-why-blockdags-integrated-model-presents-a-superior-investment-case/,1970-01-01,200,Indexable,,51,1546,1,single_slug;blockdag_cluster;wordcount_1200_plus,Beyond Specialization: Why BlockDAG's Integrated Model Presents a Superior Investment Case,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/blockdag-410m-surge-ethereum-near-4500-bnb-targets-900/,1970-01-01,200,Indexable,,51,1137,1,single_slug;blockdag_cluster,"BlockDAG $410M Surge, Ethereum Near $4,500, BNB Targets $900",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/blockdag-crosses-403m-mark-as-solana-stabilizes-and-cronos-stalls/,1970-01-01,200,Indexable,,51,1099,1,single_slug;blockdag_cluster,BlockDAG Crosses $403M Mark as Solana Stabilizes and Cronos Stalls,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/blockdag-raises-395m-as-dogecoin-drops-injective-slides/,1970-01-01,200,Indexable,,51,1267,1,single_slug;blockdag_cluster;wordcount_1200_plus,BlockDAG Raises $395M as Dogecoin Drops & Injective Slides,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/blockdag-x10-miners-lead-xrp-weakens-doge-stalls/,1970-01-01,200,Indexable,,51,1034,1,single_slug;blockdag_cluster,"BlockDAG X10 Miners Lead, XRP Weakens, & DOGE Stalls",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/blockdags-381m-presale-and-50m-daily-buyer-battles-surpass-maxi-buzz/,1970-01-01,200,Indexable,,51,1063,1,single_slug;blockdag_cluster,BlockDAG’s $381M Presale and 50M Daily Buyer Battles Surpass $MAXI Buzz,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/blockdags-almost-405m-presale-dominates-as-ton-uni-hold/,1970-01-01,200,Indexable,,51,982,1,single_slug;blockdag_cluster,BlockDAG’s Almost $405M Presale Dominates as TON & UNI Hold,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/bnb-targets-1k-aave-aims-for-628-yet-bdag-dominates-with-387m-presale/,1970-01-01,200,Indexable,,51,1085,1,single_slug,"BNB Targets $1K, Aave Aims for $628, Yet BDAG Dominates with $387M Presale",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/bonk-tumbles-pi-slows-blockdag-soars-past-403m/,1970-01-01,200,Indexable,,51,1084,1,single_slug;blockdag_cluster,"BONK Tumbles, Pi Slows, BlockDAG Soars Past $403M!",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/ethena-price-prediction-polkadot-trend-blockdag-26-4b-coins/,1970-01-01,200,Indexable,,51,1137,1,single_slug;blockdag_cluster,"Ethena Price Prediction, Polkadot Trend & BlockDAG’s 26.4B Coins",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/ethereum-eyes-5k-uni-holds-10-blockdag-presale-nears-600m/,1970-01-01,200,Indexable,,51,957,1,single_slug;blockdag_cluster,"Ethereum Eyes $5K, UNI Holds $10, BlockDAG Presale Nears $600M",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/pi-coins-defi-revival-chainlinks-17-50-strength-and-blockdags-431m-presale-momentum-build-ahead-of-binance-ama/,1970-01-01,200,Indexable,,51,1126,1,single_slug;blockdag_cluster,"Pi Coin’s DeFi Revival, Chainlink’s $17.50 Strength, and BlockDAG’s $431M Presale Momentum Build Ahead of Binance AMA",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/pi-network-weakens-pengu-stalls-blockdag-presale-surges-over-410m/,1970-01-01,200,Indexable,,51,1095,1,single_slug;blockdag_cluster,"PI Network Weakens, PENGU Stalls, BlockDAG Presale Surges over $410M",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/solana-ethereum-vs-blockdag-awakening-testnet-signals-best-crypto-to-buy-now/,1970-01-01,200,Indexable,,51,1216,1,single_slug;blockdag_cluster;wordcount_1200_plus,Solana & Ethereum vs BlockDAG: Awakening Testnet Signals Best Crypto to Buy Now,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/sui-struggles-and-shib-leans-on-hype-and-blockdag-presale-surges-past-388m/,1970-01-01,200,Indexable,,51,1049,1,single_slug;blockdag_cluster,"SUI Struggles and SHIB Leans on Hype, and BlockDAG Presale Surges Past $388M!",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/xrp-price-prediction-2026/,1970-01-01,200,Indexable,,51,791,1,single_slug,"XRP Price Could Reach $8 by 2026, Analyst Predicts - DeFiliban",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/11-4m-rollblock-presale-vs-386m-blockdag-presale-who-wins/,1970-01-01,200,Indexable,,50,1010,1,single_slug;blockdag_cluster,$11.4M RollBlock Presale vs $386M BlockDAG Presale: Who Wins?,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/3m-daily-miners-and-0-exchanges-how-blockdag-built-cryptos-most-organic-community/,1970-01-01,200,Indexable,,50,1115,1,single_slug;blockdag_cluster,3M+ Daily Miners and 0 Exchanges: How BlockDAG Built Crypto’s Most Organic Community,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/ada-pi-vs-blockdag-which-is-the-best-long-term-crypto-investment/,1970-01-01,200,Indexable,,50,1183,1,single_slug;blockdag_cluster,ADA & Pi vs BlockDAG: Which is the Best Long Term Crypto Investment?,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/avalanche-etf-cardano-ada-price-potential-and-blockdag-presale-top-crypto-to-buy-in-2025-analysis/,1970-01-01,200,Indexable,,50,1114,1,single_slug;blockdag_cluster,"Avalanche ETF, Cardano (ADA) Price Potential, and BlockDAG Presale – Top Crypto to Buy in 2025 Analysis",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/blockdag-ambassador-program-from-fans-to-founders-in-web3-leadership/,1970-01-01,200,Indexable,,50,1130,1,single_slug;blockdag_cluster,BlockDAG Ambassador Program: From Fans to Founders in Web3 Leadership,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/blockdag-at-003-surpasses-dogecoin-next-rally-and-cardano-technical-trend/,1970-01-01,200,Indexable,,50,1095,1,single_slug;blockdag_cluster,BlockDAG at $0.03 Surpasses Dogecoin Next Rally and Cardano Technical Trend,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/blockdag-presale-over-410m-xrp-gains-kaspa-faces-pressure/,1970-01-01,200,Indexable,,50,1067,1,single_slug;blockdag_cluster,"BlockDAG Presale Over $410M, XRP Gains, Kaspa Faces Pressure",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/blockdag-solana-cardano-shiba-top-altcoin-to-watch-in-2025/,1970-01-01,200,Indexable,,50,1203,1,single_slug;blockdag_cluster;wordcount_1200_plus,"BlockDAG, Solana, Cardano, Shiba: Top Altcoin to Watch in 2025",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/cardano-price-prediction-2026/,1970-01-01,200,Indexable,,50,853,1,single_slug,Cheeky Crypto Predicts Cardano Price Could Reach $10 - DeFiliban,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/cardano-rally-potential-stalls-hyperliquid-price-at-54-blockdag-miners-deliver/,1970-01-01,200,Indexable,,50,1298,1,single_slug;blockdag_cluster;wordcount_1200_plus,"Cardano Rally Potential Stalls, Hyperliquid Price at $54, BlockDAG Miners Deliver",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/shibs-price-outlook-bonk-forecast-blockdags-rapid-395m-rise/,1970-01-01,200,Indexable,,50,1110,1,single_slug;blockdag_cluster,"SHIB’s Price Outlook, BONK Forecast, & BlockDAG’s Rapid $395M Rise",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/sui-expands-avax-breaks-out-blockdag-ships-hardware-worldwide/,1970-01-01,200,Indexable,,50,1242,1,single_slug;blockdag_cluster;wordcount_1200_plus,"SUI Expands, AVAX Breaks Out, BlockDAG Ships Hardware Worldwide!",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/top-crypto-coins-in-2025-blockdag-solana-near-xrp-take-the-lead/,1970-01-01,200,Indexable,,50,1114,1,single_slug;blockdag_cluster,"Top Crypto Coins in 2025: BlockDAG, Solana, NEAR & XRP Take the Lead",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/top-crypto-coins-to-invest-why-blockdag-cro-ltc-shib-matter/,1970-01-01,200,Indexable,,50,1041,1,single_slug;blockdag_cluster,"Top Crypto Coins to Invest: Why BlockDAG, CRO, LTC & SHIB Matter",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/traders-pivot-to-blockdag-as-bitcoin-swift-presale-reaches-final-stage/,1970-01-01,200,Indexable,,50,1063,1,single_slug;blockdag_cluster,Traders Pivot to BlockDAG as Bitcoin Swift Presale Reaches Final Stage,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/why-blockdag-leads-as-the-top-crypto-presale-over-maxi-and-hyper/,1970-01-01,200,Indexable,,50,1076,1,single_slug;blockdag_cluster,Title Tag: Why BlockDAG Leads As The Top Crypto Presale Over MAXI and HYPER!,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/bdag-partners-with-inter-milan-us-teams-as-presale-smashes-396m/,1970-01-01,200,Indexable,,49,959,1,single_slug,BDAG Partners With Inter Milan & U.S. Teams as Presale Smashes $396M,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/blockchainfx-ozak-ai-blockdag-395m-presale-3m-miners/,1970-01-01,200,Indexable,,49,1088,1,single_slug;blockdag_cluster,"BlockchainFX, Ozak AI, BlockDAG $395M Presale & 3M Miners",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/blockdag-nearing-410m-vs-hype-kaspa-which-is-the-top-crypto-for-2025/,1970-01-01,200,Indexable,,49,1105,1,single_slug;blockdag_cluster,BlockDAG Nearing $410M vs HYPE & Kaspa: Which is the Top Crypto for 2025?,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/cftc-sues-wisconsin-over-authority-in-crypto-prediction-markets/,1970-01-01,200,Indexable,,49,745,1,single_slug,CFTC Sues Wisconsin Over Authority in Crypto Prediction Markets,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/mutm-soars-250-ozak-ai-raises-2-5m-while-blockdag-sells-19-7k-miners/,1970-01-01,200,Indexable,,49,1030,1,single_slug;blockdag_cluster,"MUTM Soars 250%, Ozak AI Raises $2.5M While BlockDAG Sells 19.7k Miners",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/solana-dips-below-200-polygon-stalls-blockdag-hits-395m-milestone/,1970-01-01,200,Indexable,,49,1046,1,single_slug;blockdag_cluster,"Solana Dips Below $200, Polygon Stalls, BlockDAG Hits $395M Milestone!",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/solana-price-predictions-2026/,1970-01-01,200,Indexable,,49,720,1,single_slug,No Price Predictions for Solana in January 2026 - DeFiliban,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/bitcoin-xrp-price-predictions/,1970-01-01,200,Indexable,,48,749,1,single_slug,Bitcoin and XRP Price Predictions Amid Regulatory Speculation - DeFiliban,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/blockdags-2049-bonus-at-token2049-surpasses-xrp-and-avax-in-the-best-crypto-to-invest-in-now-debate/,1970-01-01,200,Indexable,,48,1163,1,single_slug;blockdag_cluster,BlockDAG’s 2049% Bonus at Token2049 Surpasses XRP and AVAX in the Best Crypto to Invest in Now Debate,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/cftc-chair-defi-prediction-markets-clearer-us-crypto-rules/,1970-01-01,200,Indexable,,48,1473,1,single_slug;wordcount_1200_plus,CFTC Chair Says DeFi and Prediction Markets Could Restore Trust,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/xrp-bullish-analysis-sol-price-targets-why-blockdags-x1-app-is-the-best-crypto-pick/,1970-01-01,200,Indexable,,48,1237,1,single_slug;blockdag_cluster;wordcount_1200_plus,XRP Bullish Analysis & SOL Price Targets: Why BlockDAG’s X1 App Is the Best Crypto Pick,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/bybit-announces-early-bird-ticket-access-for-tomorrowland-brasil-2027-for-bybit-cardholders/,1970-01-01,200,Indexable,,,,,missing_from_crawl_export,,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
